year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,5,30,1054,1100,-6,1248,1307,-19,DL,1031,N352NW,LGA,DTW,78,502,11,0,2013-05-30T15:00:00Z
2013,8,28,532,529,3,743,809,-26,UA,489,N543UA,EWR,IAH,168,1400,5,29,2013-08-28T09:00:00Z
2013,6,6,1625,1629,-4,1813,1823,-10,EV,5818,N11535,EWR,MEM,143,946,16,29,2013-06-06T20:00:00Z
2013,4,30,1055,1100,-5,1314,1330,-16,DL,1647,N674DL,LGA,ATL,101,762,11,0,2013-04-30T15:00:00Z
2013,11,6,634,635,-1,901,849,12,EV,4412,N12201,EWR,MSP,167,1008,6,35,2013-11-06T11:00:00Z
2013,1,29,1515,1520,-5,1810,1842,-32,DL,2115,N328NW,LGA,MIA,140,1096,15,20,2013-01-29T20:00:00Z
2013,9,16,1306,1310,-4,1422,1429,-7,EV,5797,N27190,EWR,RIC,56,277,13,10,2013-09-16T17:00:00Z
2013,5,21,1614,1550,24,1917,1907,10,DL,1982,N905DL,LGA,MIA,149,1096,15,50,2013-05-21T19:00:00Z
2013,5,19,928,935,-7,1041,1054,-13,B6,20,N229JB,JFK,ROC,50,264,9,35,2013-05-19T13:00:00Z
2013,7,6,1540,1545,-5,1724,1740,-16,MQ,2793,N649MQ,JFK,CMH,78,483,15,45,2013-07-06T19:00:00Z
2013,4,26,1932,1935,-3,2127,2134,-7,9E,3370,N908XJ,JFK,RDU,70,427,19,35,2013-04-26T23:00:00Z
2013,5,30,651,600,51,1036,942,54,B6,715,N569JB,JFK,SJU,196,1598,6,0,2013-05-30T10:00:00Z
2013,3,14,850,855,-5,1049,1108,-19,EV,4984,N607LR,EWR,DTW,78,488,8,55,2013-03-14T12:00:00Z
2013,8,5,945,930,15,1048,1039,9,B6,116,N239JB,JFK,SYR,46,209,9,30,2013-08-05T13:00:00Z
2013,4,27,1701,1657,4,1816,1834,-18,UA,1219,N14230,LGA,ORD,115,733,16,57,2013-04-27T20:00:00Z
2013,9,24,545,550,-5,935,932,3,B6,939,N806JB,JFK,BQN,204,1576,5,50,2013-09-24T09:00:00Z
2013,10,26,825,820,5,1114,1124,-10,UA,446,N489UA,EWR,MIA,154,1085,8,20,2013-10-26T12:00:00Z
2013,8,1,1210,1115,55,1415,1305,70,MQ,3281,N738MQ,LGA,CMH,77,479,11,15,2013-08-01T15:00:00Z
2013,8,26,817,825,-8,1040,1105,-25,AA,719,N3BRAA,LGA,DFW,171,1389,8,25,2013-08-26T12:00:00Z
2013,9,22,1105,1115,-10,1404,1408,-4,DL,1275,N3771K,JFK,SLC,269,1990,11,15,2013-09-22T15:00:00Z
2013,9,24,1725,1735,-10,1923,1944,-21,EV,6065,N26545,EWR,IND,100,645,17,35,2013-09-24T21:00:00Z
2013,3,25,1231,1235,-4,1526,1552,-26,DL,1375,N3755D,JFK,SLC,258,1990,12,35,2013-03-25T16:00:00Z
2013,2,23,1934,1940,-6,2309,2240,29,AA,1787,N3KAAA,JFK,TPA,170,1005,19,40,2013-02-24T00:00:00Z
2013,12,5,631,637,-6,810,814,-4,EV,4424,N17138,EWR,RDU,69,416,6,37,2013-12-05T11:00:00Z
2013,8,2,602,608,-6,708,719,-11,B6,2180,N294JB,EWR,BOS,47,200,6,8,2013-08-02T10:00:00Z
2013,5,14,640,645,-5,827,853,-26,B6,117,N258JB,JFK,MSY,149,1182,6,45,2013-05-14T10:00:00Z
2013,10,1,557,600,-3,851,923,-32,UA,303,N590UA,JFK,SFO,331,2586,6,0,2013-10-01T10:00:00Z
2013,9,21,827,819,8,1103,1125,-22,UA,387,N822UA,EWR,PDX,317,2434,8,19,2013-09-21T12:00:00Z
2013,4,10,838,840,-2,1010,1010,0,EV,4409,N14904,EWR,RIC,59,277,8,40,2013-04-10T12:00:00Z
2013,7,15,2247,2250,-3,2358,14,-16,B6,2002,N265JB,JFK,BUF,53,301,22,50,2013-07-16T02:00:00Z
2013,11,22,1903,1910,-7,2200,2220,-20,AA,1193,N3BLAA,LGA,DFW,214,1389,19,10,2013-11-23T00:00:00Z
2013,3,9,1013,1015,-2,1150,1140,10,WN,102,N296WN,LGA,MKE,116,738,10,15,2013-03-09T15:00:00Z
2013,6,3,1627,1629,-2,1947,1939,8,AA,565,N3GDAA,JFK,DFW,189,1391,16,29,2013-06-03T20:00:00Z
2013,6,3,1204,1200,4,1352,1351,1,US,931,N747UW,JFK,CLT,84,541,12,0,2013-06-03T16:00:00Z
2013,1,4,2146,2059,47,209,150,19,UA,1071,N33292,EWR,BQN,193,1585,20,59,2013-01-05T01:00:00Z
2013,7,16,717,720,-3,945,1025,-40,AS,15,N553AS,EWR,SEA,309,2402,7,20,2013-07-16T11:00:00Z
2013,5,29,1243,1250,-7,1524,1540,-16,AA,745,N3ELAA,LGA,DFW,197,1389,12,50,2013-05-29T16:00:00Z
2013,7,21,1434,1440,-6,1606,1605,1,EV,5713,N877AS,LGA,IAD,64,229,14,40,2013-07-21T18:00:00Z
2013,11,6,2029,2024,5,2343,3,-20,UA,1127,N53441,EWR,SFO,353,2565,20,24,2013-11-07T01:00:00Z
2013,9,29,555,600,-5,650,700,-10,US,1739,N948UW,LGA,PHL,33,96,6,0,2013-09-29T10:00:00Z
2013,7,11,NA,940,NA,NA,1051,NA,9E,3608,NA,JFK,PHL,NA,94,9,40,2013-07-11T13:00:00Z
2013,8,13,1917,1920,-3,2052,2100,-8,AA,361,N3GBAA,LGA,ORD,117,733,19,20,2013-08-13T23:00:00Z
2013,9,14,929,645,164,1218,937,161,B6,453,N503JB,JFK,PBI,149,1028,6,45,2013-09-14T10:00:00Z
2013,4,21,950,955,-5,1303,1310,-7,AA,1871,N3JWAA,LGA,MIA,154,1096,9,55,2013-04-21T13:00:00Z
2013,8,16,540,545,-5,817,813,4,UA,493,N534UA,LGA,IAH,178,1416,5,45,2013-08-16T09:00:00Z
2013,3,23,1854,1900,-6,2036,2026,10,9E,4091,N8883E,JFK,BWI,39,184,19,0,2013-03-23T23:00:00Z
2013,3,27,1458,1505,-7,1804,1820,-16,AA,759,N3JPAA,LGA,DFW,203,1389,15,5,2013-03-27T19:00:00Z
2013,4,22,2025,2000,25,2324,2259,25,UA,1685,N78509,EWR,PBI,157,1023,20,0,2013-04-23T00:00:00Z
2013,11,9,1451,1455,-4,1650,1645,5,MQ,2815,N641MQ,JFK,CLE,87,425,14,55,2013-11-09T19:00:00Z
2013,9,7,637,645,-8,827,858,-31,EV,4122,N16183,EWR,SDF,93,642,6,45,2013-09-07T10:00:00Z
2013,7,21,1624,1555,29,1804,1739,25,9E,3459,N920XJ,JFK,BNA,116,765,15,55,2013-07-21T19:00:00Z
2013,7,1,557,600,-3,817,802,15,EV,4372,N21129,EWR,MSP,154,1008,6,0,2013-07-01T10:00:00Z
2013,11,28,1059,1100,-1,1330,1330,0,DL,1647,N635DL,LGA,ATL,112,762,11,0,2013-11-28T16:00:00Z
2013,4,12,1407,1245,82,1713,1545,88,WN,1637,N630WN,EWR,HOU,231,1411,12,45,2013-04-12T16:00:00Z
2013,10,9,1051,1100,-9,1333,1341,-8,DL,1647,N6703D,LGA,ATL,107,762,11,0,2013-10-09T15:00:00Z
2013,6,9,1000,1000,0,1303,1307,-4,UA,642,N505UA,JFK,SFO,325,2586,10,0,2013-06-09T14:00:00Z
2013,2,16,651,653,-2,928,930,-2,EV,3838,N18556,EWR,ATL,129,746,6,53,2013-02-16T11:00:00Z
2013,4,7,1139,1145,-6,1425,1431,-6,B6,625,N236JB,JFK,HOU,209,1428,11,45,2013-04-07T15:00:00Z
2013,12,28,607,600,7,901,915,-14,WN,4241,N793SA,EWR,HOU,209,1411,6,0,2013-12-28T11:00:00Z
2013,11,5,1634,1642,-8,1918,1915,3,EV,4705,N14905,EWR,ATL,127,746,16,42,2013-11-05T21:00:00Z
2013,7,25,2137,2130,7,40,14,26,B6,1371,N760JB,LGA,FLL,148,1076,21,30,2013-07-26T01:00:00Z
2013,6,13,1535,1540,-5,1927,1858,29,UA,257,N518UA,JFK,SFO,352,2586,15,40,2013-06-13T19:00:00Z
2013,11,3,2031,2029,2,2346,2335,11,UA,207,N813UA,EWR,AUS,215,1504,20,29,2013-11-04T01:00:00Z
2013,3,4,455,500,-5,629,648,-19,US,1843,N170US,EWR,CLT,79,529,5,0,2013-03-04T10:00:00Z
2013,1,5,1007,1010,-3,1308,1331,-23,DL,2044,N980DL,LGA,MIA,152,1096,10,10,2013-01-05T15:00:00Z
2013,6,25,1101,1100,1,1212,1230,-18,WN,3297,N704SW,LGA,BNA,104,764,11,0,2013-06-25T15:00:00Z
2013,10,20,2104,2110,-6,2240,2255,-15,MQ,3603,N8EGMQ,LGA,DTW,80,502,21,10,2013-10-21T01:00:00Z
2013,11,29,650,655,-5,930,940,-10,AA,1263,N3FRAA,JFK,LAS,318,2248,6,55,2013-11-29T11:00:00Z
2013,3,29,808,810,-2,1105,1123,-18,DL,1271,N373NW,JFK,FLL,158,1069,8,10,2013-03-29T12:00:00Z
2013,10,29,1933,1436,297,2111,1559,312,EV,5713,N829AS,LGA,IAD,49,229,14,36,2013-10-29T18:00:00Z
2013,4,6,825,800,25,1140,1135,5,AA,59,N329AA,JFK,SFO,360,2586,8,0,2013-04-06T12:00:00Z
2013,11,6,1952,2000,-8,2309,2303,6,B6,65,N661JB,JFK,ABQ,279,1826,20,0,2013-11-07T01:00:00Z
2013,6,12,821,825,-4,1028,1023,5,B6,219,N179JB,JFK,CLT,95,541,8,25,2013-06-12T12:00:00Z
2013,10,9,1709,1719,-10,1829,1902,-33,EV,4202,N13989,EWR,STL,123,872,17,19,2013-10-09T21:00:00Z
2013,1,11,1251,1300,-9,1349,1407,-18,US,2175,N712US,LGA,DCA,43,214,13,0,2013-01-11T18:00:00Z
2013,9,28,1415,1420,-5,1534,1555,-21,AA,337,N580AA,LGA,ORD,105,733,14,20,2013-09-28T18:00:00Z
2013,2,26,842,825,17,1135,1133,2,B6,181,N784JB,JFK,SAN,330,2446,8,25,2013-02-26T13:00:00Z
2013,8,30,1858,1905,-7,2134,2205,-31,AA,2075,N554AA,EWR,DFW,173,1372,19,5,2013-08-30T23:00:00Z
2013,5,17,1953,1900,53,2128,2031,57,EV,4191,N15986,EWR,BNA,107,748,19,0,2013-05-17T23:00:00Z
2013,5,31,612,615,-3,748,818,-30,EV,4901,N718EV,EWR,MSP,142,1008,6,15,2013-05-31T10:00:00Z
2013,4,25,1007,1011,-4,1340,1317,23,UA,1420,N73283,EWR,LAX,341,2454,10,11,2013-04-25T14:00:00Z
2013,2,26,1224,1150,34,1408,1345,23,MQ,4646,N504MQ,LGA,MSP,136,1020,11,50,2013-02-26T16:00:00Z
2013,6,19,1718,1655,23,2003,1922,41,EV,4705,N16918,EWR,ATL,120,746,16,55,2013-06-19T20:00:00Z
2013,7,24,1957,2000,-3,2221,2230,-9,DL,1147,N931DL,LGA,ATL,107,762,20,0,2013-07-25T00:00:00Z
2013,8,16,1126,1125,1,1430,1440,-10,AA,2099,N3ETAA,LGA,MIA,152,1096,11,25,2013-08-16T15:00:00Z
2013,5,16,2054,1955,59,2335,2253,42,9E,3450,N927XJ,JFK,JAX,113,828,19,55,2013-05-16T23:00:00Z
2013,7,27,1837,1823,14,2146,2127,19,UA,1266,N57852,EWR,LAX,316,2454,18,23,2013-07-27T22:00:00Z
2013,11,5,1930,1930,0,2141,2136,5,EV,4370,N14562,EWR,CHS,96,628,19,30,2013-11-06T00:00:00Z
2013,11,20,1623,1625,-2,1805,1750,15,MQ,3622,N527MQ,LGA,BNA,105,764,16,25,2013-11-20T21:00:00Z
2013,12,6,828,830,-2,1041,1037,4,DL,517,N334NB,EWR,MSP,164,1008,8,30,2013-12-06T13:00:00Z
2013,6,4,958,1005,-7,1318,1257,21,UA,1414,N12218,EWR,TPA,154,997,10,5,2013-06-04T14:00:00Z
2013,7,7,1416,1425,-9,1550,1625,-35,EV,4949,N615QX,LGA,GSO,68,461,14,25,2013-07-07T18:00:00Z
2013,8,20,1942,1950,-8,2113,2130,-17,AA,363,N454AA,LGA,ORD,104,733,19,50,2013-08-20T23:00:00Z
2013,12,1,956,1001,-5,1308,1330,-22,UA,1289,N53442,EWR,SFO,340,2565,10,1,2013-12-01T15:00:00Z
2013,3,17,808,755,13,1036,1025,11,UA,721,N540UA,LGA,DEN,251,1620,7,55,2013-03-17T11:00:00Z
2013,5,6,729,730,-1,1015,1050,-35,AA,33,N328AA,JFK,LAX,322,2475,7,30,2013-05-06T11:00:00Z
2013,2,6,1720,1730,-10,2025,1957,28,F9,837,N910FR,LGA,DEN,260,1620,17,30,2013-02-06T22:00:00Z
2013,12,25,1717,1700,17,2012,2013,-1,DL,1435,N912DL,LGA,TPA,154,1010,17,0,2013-12-25T22:00:00Z
2013,1,10,1722,1729,-7,1848,1902,-14,EV,4480,N12142,EWR,PIT,60,319,17,29,2013-01-10T22:00:00Z
2013,1,31,1356,1350,6,1551,1545,6,MQ,4577,N515MQ,LGA,CLT,93,544,13,50,2013-01-31T18:00:00Z
2013,6,11,NA,900,NA,NA,1016,NA,US,2120,NA,LGA,BOS,NA,184,9,0,2013-06-11T13:00:00Z
2013,1,22,1936,1940,-4,2241,2240,1,AA,1787,N3DYAA,JFK,TPA,158,1005,19,40,2013-01-23T00:00:00Z
2013,8,6,1344,1325,19,1617,1545,32,F9,507,N218FR,LGA,DEN,237,1620,13,25,2013-08-06T17:00:00Z
2013,7,9,1633,1635,-2,1818,1815,3,B6,2302,N374JB,JFK,BUF,59,301,16,35,2013-07-09T20:00:00Z
2013,12,3,1150,1200,-10,1322,1336,-14,UA,255,N829UA,LGA,ORD,123,733,12,0,2013-12-03T17:00:00Z
2013,11,5,1829,1825,4,2127,2149,-22,AS,5,N419AS,EWR,SEA,336,2402,18,25,2013-11-05T23:00:00Z
2013,7,24,1009,600,249,1152,711,281,EV,5747,N820AS,LGA,IAD,47,229,6,0,2013-07-24T10:00:00Z
2013,4,26,1645,1700,-15,1827,1830,-3,MQ,4410,N850MQ,JFK,DCA,54,213,17,0,2013-04-26T21:00:00Z
2013,4,6,2103,2057,6,2348,1,-13,UA,1299,N45440,EWR,RSW,148,1068,20,57,2013-04-07T00:00:00Z
2013,3,7,1331,1330,1,1617,1640,-23,AA,753,N3BKAA,LGA,DFW,195,1389,13,30,2013-03-07T18:00:00Z
2013,1,9,1143,1200,-17,1242,1304,-22,B6,1174,N324JB,EWR,BOS,41,200,12,0,2013-01-09T17:00:00Z
2013,1,25,1553,1600,-7,1820,1820,0,MQ,3985,N639MQ,JFK,CVG,116,589,16,0,2013-01-25T21:00:00Z
2013,7,8,2125,1940,105,2351,2142,129,EV,4361,N15910,EWR,TYS,92,631,19,40,2013-07-08T23:00:00Z
2013,10,14,728,735,-7,1006,1040,-34,DL,183,N702TW,JFK,SEA,317,2422,7,35,2013-10-14T11:00:00Z
2013,10,9,1401,1335,26,1515,1500,15,WN,1,N745SW,LGA,MDW,101,725,13,35,2013-10-09T17:00:00Z
2013,11,15,1808,1810,-2,2002,1955,7,MQ,3526,N514MQ,LGA,CMH,76,479,18,10,2013-11-15T23:00:00Z
2013,12,30,2250,2250,0,2349,2356,-7,B6,1816,N179JB,JFK,SYR,42,209,22,50,2013-12-31T03:00:00Z
2013,4,7,1435,1440,-5,1557,1610,-13,FL,721,N940AT,LGA,CAK,66,397,14,40,2013-04-07T18:00:00Z
2013,12,17,1919,1740,99,2211,1956,135,EV,4113,N13956,EWR,IND,104,645,17,40,2013-12-17T22:00:00Z
2013,10,21,1842,1650,112,2104,1921,103,9E,3448,N925XJ,JFK,CVG,111,589,16,50,2013-10-21T20:00:00Z
2013,2,5,1454,1457,-3,1843,1823,20,UA,1698,N76514,EWR,SFO,378,2565,14,57,2013-02-05T19:00:00Z
2013,2,15,1523,1522,1,1727,1727,0,EV,3259,N27190,EWR,GRR,96,605,15,22,2013-02-15T20:00:00Z
2013,8,31,455,500,-5,621,642,-21,US,1993,N199UW,EWR,CLT,73,529,5,0,2013-08-31T09:00:00Z
2013,5,8,1043,1008,35,1153,1126,27,EV,4107,N14558,EWR,BNA,106,748,10,8,2013-05-08T14:00:00Z
2013,7,23,1458,1459,-1,1743,1801,-18,9E,3325,N917XJ,JFK,DFW,198,1391,14,59,2013-07-23T18:00:00Z
2013,1,21,740,730,10,1049,1040,9,AA,715,N4WYAA,LGA,DFW,231,1389,7,30,2013-01-21T12:00:00Z
2013,5,20,2016,2001,15,2335,2320,15,VX,415,N640VA,JFK,LAX,322,2475,20,1,2013-05-21T00:00:00Z
2013,6,3,1800,1800,0,1927,1950,-23,AA,353,N470AA,LGA,ORD,117,733,18,0,2013-06-03T22:00:00Z
2013,9,30,1553,1600,-7,1858,1906,-8,B6,1117,N661JB,LGA,TPA,136,1010,16,0,2013-09-30T20:00:00Z
2013,12,23,1138,1147,-9,1431,1457,-26,B6,323,N794JB,JFK,LAX,339,2475,11,47,2013-12-23T16:00:00Z
2013,8,16,1727,1727,0,1932,1941,-9,EV,5892,N13964,EWR,CVG,91,569,17,27,2013-08-16T21:00:00Z
2013,10,6,903,900,3,1200,1206,-6,UA,1581,N79402,EWR,SEA,310,2402,9,0,2013-10-06T13:00:00Z
2013,9,3,830,838,-8,957,1021,-24,EV,4711,N13908,EWR,STL,126,872,8,38,2013-09-03T12:00:00Z
2013,3,24,2203,2100,63,2331,2246,45,EV,4672,N13956,EWR,STL,118,872,21,0,2013-03-25T01:00:00Z
2013,5,11,855,900,-5,1036,1111,-35,DL,181,N335NB,LGA,DTW,79,502,9,0,2013-05-11T13:00:00Z
2013,11,16,1854,1845,9,2029,2029,0,9E,2908,N914XJ,JFK,BUF,57,301,18,45,2013-11-16T23:00:00Z
2013,10,11,1554,1545,9,1958,1944,14,DL,4,N3752,JFK,SJU,206,1598,15,45,2013-10-11T19:00:00Z
2013,12,17,1609,1530,39,1758,1721,37,UA,377,N847UA,LGA,CLE,70,419,15,30,2013-12-17T20:00:00Z
2013,7,16,727,731,-4,906,920,-14,EV,5814,N15910,EWR,CMH,70,463,7,31,2013-07-16T11:00:00Z
2013,3,4,1357,1404,-7,1523,1540,-17,UA,799,N844UA,EWR,ORD,114,719,14,4,2013-03-04T19:00:00Z
2013,6,13,2149,1830,199,58,2101,237,9E,3615,N8501F,JFK,IND,104,665,18,30,2013-06-13T22:00:00Z
2013,3,5,1645,1648,-3,1752,1806,-14,EV,4255,N12996,EWR,ROC,44,246,16,48,2013-03-05T21:00:00Z
2013,5,10,858,859,-1,1122,1138,-16,DL,1747,N672DL,LGA,ATL,102,762,8,59,2013-05-10T12:00:00Z
2013,12,17,824,800,24,1210,1142,28,UA,397,N587UA,JFK,SFO,342,2586,8,0,2013-12-17T13:00:00Z
2013,11,17,1108,1116,-8,1325,1332,-7,EV,4393,N15986,EWR,IND,110,645,11,16,2013-11-17T16:00:00Z
2013,6,10,2218,2125,53,120,2359,81,UA,430,N421UA,EWR,IAH,181,1400,21,25,2013-06-11T01:00:00Z
2013,3,18,1117,1120,-3,1415,1422,-7,B6,1,N768JB,JFK,FLL,157,1069,11,20,2013-03-18T15:00:00Z
2013,10,29,822,826,-4,1013,1014,-1,EV,4537,N16561,EWR,MEM,146,946,8,26,2013-10-29T12:00:00Z
2013,12,26,1218,1155,23,1428,1419,9,EV,5611,N754EV,LGA,CHS,102,641,11,55,2013-12-26T16:00:00Z
2013,3,12,1341,1345,-4,1618,1655,-37,B6,209,N586JB,JFK,LGB,321,2465,13,45,2013-03-12T17:00:00Z
2013,4,14,800,805,-5,1056,1058,-2,DL,2395,N376NW,LGA,PBI,156,1035,8,5,2013-04-14T12:00:00Z
2013,5,19,1717,1600,77,2012,1837,95,DL,847,N687DL,LGA,ATL,110,762,16,0,2013-05-19T20:00:00Z
2013,11,4,1929,1932,-3,4,28,-24,B6,803,N590JB,JFK,SJU,183,1598,19,32,2013-11-05T00:00:00Z
2013,4,23,1658,1600,58,1802,1748,14,9E,3459,N930XJ,JFK,BNA,105,765,16,0,2013-04-23T20:00:00Z
2013,6,23,458,500,-2,633,640,-7,US,1431,N543UW,EWR,CLT,79,529,5,0,2013-06-23T09:00:00Z
2013,10,2,1634,1645,-11,1746,1820,-34,MQ,3216,N602MQ,JFK,ORF,52,290,16,45,2013-10-02T20:00:00Z
2013,5,19,1229,1200,29,1509,1434,35,DL,1947,N613DL,LGA,ATL,105,762,12,0,2013-05-19T16:00:00Z
2013,9,15,1113,1110,3,1248,1311,-23,EV,5373,N740EV,LGA,GSO,67,461,11,10,2013-09-15T15:00:00Z
2013,1,10,1324,1324,0,1604,1624,-20,B6,505,N746JB,EWR,FLL,146,1065,13,24,2013-01-10T18:00:00Z
2013,4,5,625,630,-5,839,830,9,MQ,4576,N513MQ,LGA,CLT,97,544,6,30,2013-04-05T10:00:00Z
2013,1,18,1440,1444,-4,1734,1745,-11,B6,141,N705JB,JFK,PBI,157,1028,14,44,2013-01-18T19:00:00Z
2013,11,5,922,929,-7,1117,1129,-12,MQ,3565,N0EGMQ,LGA,CLT,83,544,9,29,2013-11-05T14:00:00Z
2013,6,16,1107,1115,-8,1229,1255,-26,AA,327,N571AA,LGA,ORD,118,733,11,15,2013-06-16T15:00:00Z
2013,3,29,1903,1905,-2,2055,2114,-19,EV,4153,N14543,EWR,CLT,81,529,19,5,2013-03-29T23:00:00Z
2013,11,16,1543,1545,-2,1651,1705,-14,AA,256,N3HCAA,JFK,BOS,41,187,15,45,2013-11-16T20:00:00Z
2013,9,21,705,710,-5,938,1025,-47,AA,1345,N335AA,JFK,MIA,125,1089,7,10,2013-09-21T11:00:00Z
2013,3,21,1622,1610,12,1804,1800,4,AA,341,N4WPAA,LGA,ORD,109,733,16,10,2013-03-21T20:00:00Z
2013,8,27,627,629,-2,911,929,-18,AA,1921,N3DNAA,EWR,MIA,139,1085,6,29,2013-08-27T10:00:00Z
2013,7,26,1814,1800,14,2154,2039,75,DL,61,N557NW,LGA,ATL,108,762,18,0,2013-07-26T22:00:00Z
2013,7,16,1807,1800,7,1952,2002,-10,UA,1187,N16732,EWR,CLE,64,404,18,0,2013-07-16T22:00:00Z
2013,1,7,1355,1400,-5,1619,1636,-17,DL,2247,N665DN,LGA,ATL,110,762,14,0,2013-01-07T19:00:00Z
2013,4,27,825,825,0,1041,1100,-19,DL,2170,N387DA,JFK,PHX,284,2153,8,25,2013-04-27T12:00:00Z
2013,12,6,1045,1030,15,1302,1254,8,DL,838,N767NC,EWR,ATL,121,746,10,30,2013-12-06T15:00:00Z
2013,1,23,1320,1300,20,1557,1610,-13,WN,2239,N405WN,EWR,HOU,199,1411,13,0,2013-01-23T18:00:00Z
2013,4,17,1705,1705,0,1910,1906,4,US,894,N190UW,LGA,CLT,79,544,17,5,2013-04-17T21:00:00Z
2013,1,28,919,920,-1,1259,1233,26,UA,1275,N78866,EWR,LAX,350,2454,9,20,2013-01-28T14:00:00Z
2013,10,27,1149,1159,-10,1246,1309,-23,MQ,3386,N829MQ,JFK,DCA,43,213,11,59,2013-10-27T15:00:00Z
2013,2,26,1753,1800,-7,2109,2108,1,UA,1292,N87512,EWR,FLL,173,1065,18,0,2013-02-26T23:00:00Z
2013,11,13,1352,1357,-5,1649,1728,-39,UA,1583,N27205,EWR,SFO,334,2565,13,57,2013-11-13T18:00:00Z
2013,8,21,1130,1139,-9,1228,1254,-26,B6,1307,N273JB,JFK,IAD,43,228,11,39,2013-08-21T15:00:00Z
2013,2,28,1847,1855,-8,2040,2100,-20,MQ,4649,N501MQ,LGA,MSP,132,1020,18,55,2013-02-28T23:00:00Z
2013,6,2,NA,2000,NA,NA,2112,NA,EV,4117,N14977,EWR,ALB,NA,143,20,0,2013-06-03T00:00:00Z
2013,9,7,1013,1015,-2,1139,1139,0,EV,4187,N12567,EWR,BNA,109,748,10,15,2013-09-07T14:00:00Z
2013,9,22,1801,1759,2,2033,2031,2,DL,61,N603DL,LGA,ATL,107,762,17,59,2013-09-22T21:00:00Z
2013,7,9,1558,1505,53,1900,1835,25,AA,1769,N351AA,JFK,MIA,136,1089,15,5,2013-07-09T19:00:00Z
2013,5,14,1938,1945,-7,2103,2125,-22,AA,361,N4YPAA,LGA,ORD,120,733,19,45,2013-05-14T23:00:00Z
2013,12,24,615,615,0,844,849,-5,DL,479,N3762Y,JFK,ATL,116,760,6,15,2013-12-24T11:00:00Z
2013,11,8,700,700,0,1034,1015,19,VX,399,N627VA,JFK,LAX,344,2475,7,0,2013-11-08T12:00:00Z
2013,6,8,608,615,-7,804,808,-4,US,1141,N105UW,JFK,CLT,92,541,6,15,2013-06-08T10:00:00Z
2013,12,23,2034,1939,55,2247,2156,51,EV,4543,N12122,EWR,DSM,155,1017,19,39,2013-12-24T00:00:00Z
2013,7,18,1808,1708,60,2142,1925,137,UA,509,N579UA,LGA,DEN,207,1620,17,8,2013-07-18T21:00:00Z
2013,10,6,1027,1030,-3,1302,1325,-23,AA,19,N332AA,JFK,LAX,307,2475,10,30,2013-10-06T14:00:00Z
2013,11,4,2024,2025,-1,2141,2140,1,AA,2314,N3DSAA,JFK,BOS,33,187,20,25,2013-11-05T01:00:00Z
2013,11,10,815,820,-5,1251,1330,-39,AA,1357,N5FJAA,JFK,SJU,190,1598,8,20,2013-11-10T13:00:00Z
2013,11,17,1340,1344,-4,1506,1521,-15,EV,4662,N16918,EWR,RDU,65,416,13,44,2013-11-17T18:00:00Z
2013,6,13,1849,1555,174,2100,1739,201,9E,3459,N912XJ,JFK,BNA,111,765,15,55,2013-06-13T19:00:00Z
2013,8,13,1527,1535,-8,1702,1725,-23,MQ,3416,N720MQ,LGA,RDU,70,431,15,35,2013-08-13T19:00:00Z
2013,3,16,609,600,9,851,856,-5,B6,507,N535JB,EWR,FLL,146,1065,6,0,2013-03-16T10:00:00Z
2013,10,7,1628,1454,94,1819,1712,67,UA,1107,N35407,EWR,DEN,209,1605,14,54,2013-10-07T18:00:00Z
2013,7,23,1723,1625,58,1902,1815,47,MQ,3411,N735MQ,LGA,RDU,70,431,16,25,2013-07-23T20:00:00Z
2013,10,4,1951,2000,-9,2111,2120,-9,US,2195,N754UW,LGA,DCA,45,214,20,0,2013-10-05T00:00:00Z
2013,7,13,756,800,-4,940,929,11,EV,4213,N16561,EWR,RDU,74,416,8,0,2013-07-13T12:00:00Z
2013,1,18,956,1000,-4,1222,1209,13,US,1277,N756US,LGA,CLT,95,544,10,0,2013-01-18T15:00:00Z
2013,11,13,1626,1635,-9,1817,1810,7,EV,5293,N371CA,LGA,ORF,49,296,16,35,2013-11-13T21:00:00Z
2013,9,29,1028,1029,-1,1222,1249,-27,US,625,N519UW,JFK,PHX,268,2153,10,29,2013-09-29T14:00:00Z
2013,7,1,2103,2005,58,2224,2149,35,B6,105,N517JB,JFK,ORD,106,740,20,5,2013-07-02T00:00:00Z
2013,9,9,1956,2000,-4,2138,2211,-33,EV,4361,N13964,EWR,TYS,84,631,20,0,2013-09-10T00:00:00Z
2013,6,2,2052,1905,107,2210,2045,85,WN,542,N433LV,LGA,MKE,108,738,19,5,2013-06-02T23:00:00Z
2013,2,12,824,800,24,933,917,16,US,2165,N762US,LGA,DCA,49,214,8,0,2013-02-12T13:00:00Z
2013,5,17,2354,2359,-5,324,350,-26,B6,739,N504JB,JFK,PSE,196,1617,23,59,2013-05-18T03:00:00Z
2013,6,11,855,900,-5,1140,1156,-16,DL,120,N705TW,JFK,LAX,307,2475,9,0,2013-06-11T13:00:00Z
2013,9,3,1731,1709,22,2016,1954,22,B6,327,N629JB,EWR,MCO,135,937,17,9,2013-09-03T21:00:00Z
